x0,x1,x2,y,x3,x4,x5,x6,x7
A2,A8,A0,125,30,0.24,9,150,410.57142857142856
A2,A3,A0,130,6,0.14,1,0,377.14285714285717
A2,A23,A1,70,2,0.17,1,0,383.0
A2,A3,A0,275,2,0.46,3,351,422.85714285714283
A0,A104,A0,137,2,0.81,1,80,430.57142857142856
A0,A5,A1,125,3,0.03,1,0,288.85714285714283
A2,A10,A0,149,3,0.34,2,0,424.14285714285717
A0,A21,A0,159,30,0.14,52,338,420.85714285714283
A1,A52,A0,200,2,3.5,1,265,430.85714285714283
A4,A180,A0,100,2,,1,0,
A0,A12,A0,350,2,0.37,1,188,420.7142857142857
A2,A3,A1,90,2,1.88,2,331,431.0
A2,A23,A0,150,1,,1,0,
A0,A0,A0,140,6,0.19,1,0,427.57142857142856
A2,A74,A0,170,4,0.02,1,0,256.2857142857143
A2,A13,A0,120,10,,1,0,
A1,A53,A0,61,2,4.71,1,75,431.0
A1,A73,A0,120,1,0.16,1,0,405.2857142857143
A2,A8,A1,50,7,,1,0,
A2,A13,A0,225,2,0.29,1,0,267.85714285714283
A0,A6,A0,199,6,,1,85,
A0,A5,A1,55,1,2.34,3,0,421.85714285714283
A0,A0,A1,56,2,0.14,2,0,405.2857142857143
A2,A8,A1,100,1,,1,0,
A0,A26,A0,150,4,,1,127,
A0,A56,A0,60,2,3.18,2,289,430.85714285714283
A2,A2,A1,60,1,0.49,1,0,344.42857142857144
A2,A10,A0,489,2,1.67,1,320,429.0
A0,A56,A0,150,3,1.27,2,179,425.85714285714283
A2,A74,A0,320,30,,65,364,
A0,A0,A1,99,1,0.12,1,0,265.85714285714283
A2,A7,A0,313,1,4.52,1,28,429.85714285714283
A4,A70,A1,34,4,1.39,8,347,421.7142857142857
A2,A10,A0,290,4,0.83,1,52,427.0
A0,A4,A0,449,3,2.82,1,329,430.85714285714283
A1,A75,A1,83,2,0.27,3,322,420.0
A2,A10,A0,290,1,,4,286,
A0,A26,A1,84,1,1.05,10,302,430.2857142857143
A0,A46,A0,98,2,4.15,1,223,430.0
A0,A12,A0,350,3,2.0,1,46,431.0
A0,A81,A1,155,1,,1,0,
A2,A19,A0,220,1,0.89,1,0,427.42857142857144
A1,A52,A0,160,2,0.04,1,0,327.0
A0,A108,A2,18,9,1.0,12,0,428.7142857142857
A1,A28,A1,45,1,0.48,1,328,431.57142857142856
A2,A13,A0,85,30,0.56,1,15,424.14285714285717
A2,A36,A0,250,2,0.97,1,188,420.85714285714283
A0,A0,A0,300,15,,1,35,
A2,A3,A1,100,2,0.04,1,0,327.14285714285717
A0,A40,A0,700,3,,1,239,
A0,A5,A0,140,2,0.52,1,81,424.0
A2,A36,A1,75,3,0.11,2,0,353.42857142857144
A2,A48,A1,90,5,,1,0,
A2,A33,A0,125,1,2.3,1,0,400.2857142857143
,A8,A0,150,2,5.27,1,39,431.0
A0,A5,A1,60,5,0.04,1,0,235.14285714285714
A2,A10,A1,350,1,1.07,2,0,429.85714285714283
A1,A20,A1,55,4,,1,69,
A1,A52,A0,72,3,0.71,1,10,430.57142857142856
A0,A101,A1,65,20,0.32,1,311,391.85714285714283
A0,A0,A1,135,4,0.17,1,365,395.2857142857143
A0,A0,A0,249,2,4.38,5,46,429.0
A3,A57,A0,200,1,5.13,3,347,431.85714285714283
A2,A35,A0,175,2,0.11,1,0,248.28571428571428
A1,A28,A1,100,2,0.05,1,0,346.7142857142857
A0,A119,A1,40,5,1.74,1,0,425.57142857142856
A2,A17,A0,150,2,0.07,1,0,373.0
A0,A95,A1,249,1,2.82,1,39,430.2857142857143
A0,A5,A1,45,1,0.15,1,0,322.0
A1,A52,A0,175,1,1.2,1,85,417.42857142857144
A0,A5,A0,180,3,0.05,1,0,350.7142857142857
A0,A6,A0,117,7,,1,0,
A1,A20,A0,131,30,,1,182,
A4,A169,A0,135,3,0.86,3,36,429.85714285714283
A2,A8,A0,250,31,0.11,1,156,392.85714285714283
A2,A13,A0,360,2,4.29,1,94,429.85714285714283
A2,A3,A1,70,1,0.06,1,0,229.57142857142858
A0,A26,A0,75,2,0.54,1,9,427.57142857142856
A2,A85,A1,33,30,,37,0,
A2,A8,A0,120,4,1.23,1,9,430.0
A0,A5,A0,190,5,1.11,1,215,401.7142857142857
A0,A38,A1,175,2,0.13,2,334,414.85714285714283
A0,A95,A0,133,3,0.15,1,0,376.2857142857143
A0,A67,A0,85,5,0.16,1,0,405.42857142857144
A0,A5,A1,55,2,2.47,3,346,429.85714285714283
A1,A37,A0,142,2,0.46,1,117,425.0
A0,A0,A1,43,1,1.09,1,249,426.7142857142857
A2,A3,A0,125,2,1.12,1,24,431.0
A0,A0,A1,66,7,,1,0,
A0,A0,A0,295,2,1.5,1,339,429.0
A2,A23,A0,300,15,0.37,1,30,426.42857142857144
,A38,A0,128,1,4.23,1,13,431.57142857142856
A0,A72,A0,155,5,0.12,1,17,381.14285714285717
A0,A51,A0,75,30,1.25,1,89,397.14285714285717
A0,A6,A1,47,3,3.67,2,12,430.42857142857144
A0,A0,A0,265,3,1.01,1,70,430.14285714285717
A0,A6,A0,69,10,0.27,1,226,325.85714285714283
A1,A53,A1,60,1,1.09,1,0,422.85714285714283
A1,A75,A1,75,2,,2,88,
A2,A45,A0,260,7,1.0,1,43,429.57142857142856
A0,A0,A0,175,3,0.05,1,0,289.7142857142857
,A23,A1,140,4,1.0,2,34,428.85714285714283
A0,A5,A1,50,1,0.05,2,0,338.42857142857144
A0,A21,A1,100,13,,1,0,
A0,A38,A0,200,7,0.1,3,163,390.57142857142856
A3,A64,A1,79,3,2.88,10,78,430.0
A2,A3,A0,210,5,0.11,3,88,384.7142857142857
A2,A74,A0,199,3,0.49,1,69,430.57142857142856
A0,A0,A0,150,3,,1,0,
A0,A38,A0,150,2,0.12,1,0,319.7142857142857
A2,A3,A0,180,5,0.05,1,0,353.14285714285717
A0,A108,A1,60,2,0.73,1,0,396.0
A2,A13,A0,200,5,0.26,1,0,376.7142857142857
A1,A75,A1,50,1,6.15,2,365,431.85714285714283
A2,A45,A0,150,7,0.04,1,0,332.7142857142857
A2,A10,A0,163,1,1.42,17,221,424.85714285714283
A2,A32,A0,200,1,,1,0,
A1,A73,A1,150,2,0.92,2,72,429.7142857142857
A2,A32,A0,175,30,0.37,50,344,427.57142857142856
A3,A146,A1,140,1,,1,90,
A2,A17,A0,190,3,,1,0,
A2,A84,A1,75,3,0.4,2,0,396.85714285714283
A2,A7,A1,110,1,,2,0,
A2,A10,A1,99,1,,1,0,
A0,A12,A0,100,7,,1,0,
A0,A5,A0,125,3,1.6,1,361,431.0
A2,A8,A0,103,2,0.86,1,55,430.57142857142856
A2,A32,A0,150,30,0.4,50,364,418.7142857142857
A2,A14,A0,180,4,,1,0,
A2,A13,A0,150,4,0.1,2,0,349.7142857142857
A0,A72,A0,409,1,0.03,2,0,274.42857142857144
A0,A12,A0,89,5,0.25,1,0,374.0
A2,A3,A0,150,5,,2,0,
A2,A8,A0,142,3,0.71,1,118,426.14285714285717
A0,A38,A0,198,2,2.0,1,11,431.57142857142856
A0,A0,A1,110,1,3.13,4,267,429.0
A0,A56,A0,100,2,2.34,2,150,428.2857142857143
A1,A144,A1,37,1,3.18,2,305,427.14285714285717
A2,A13,A0,150,1,,1,0,
A0,A21,A0,125,2,3.0,1,48,431.14285714285717
A2,A74,A0,200,3,2.4,1,42,429.42857142857144
A2,A17,A0,220,2,,1,0,
A2,A7,A1,125,28,0.09,1,0,382.85714285714283
A2,A45,A1,130,1,1.56,1,0,404.85714285714283
,A5,A0,125,2,0.12,1,0,301.0
A2,A17,A0,250,1,,1,0,
A0,A0,A1,51,1,0.84,7,310,425.42857142857144
A2,A3,A0,400,4,1.21,1,128,428.2857142857143
A2,A10,A0,225,1,0.18,1,0,386.2857142857143
A2,A2,A1,60,1,7.5,1,316,430.0
A2,A102,A0,138,31,0.28,11,93,428.7142857142857
A0,A5,A1,76,1,0.58,3,141,431.0
A2,A48,A0,250,5,,1,0,
A0,A0,A0,500,2,2.99,1,307,430.2857142857143
A2,A7,A0,199,1,0.15,2,158,225.0
A0,A21,A1,53,5,0.11,1,11,392.7142857142857
A0,A0,A1,120,4,0.66,2,8,429.0
A2,A45,A0,138,1,2.54,2,215,427.57142857142856
A0,A0,A1,60,1,,1,0,
A0,A6,A1,59,20,,1,0,
A1,A9,A1,60,1,0.48,2,85,405.2857142857143
A2,A3,A0,110,2,0.11,1,0,329.85714285714283
A0,A0,A1,90,4,0.15,3,0,380.42857142857144
A0,A38,A0,270,3,0.14,1,125,401.7142857142857
A2,A2,A1,80,1,1.0,1,68,430.7142857142857
A2,A8,A0,300,1,0.58,1,16,424.42857142857144
A2,A3,A1,50,1,,1,0,
A2,A45,A0,250,1,,1,0,
A0,A0,A0,305,2,6.46,1,296,430.85714285714283
A2,A44,A0,256,30,,87,340,
A0,A21,A0,195,3,0.95,1,0,427.85714285714283
A0,A5,A1,60,2,0.22,1,0,382.7142857142857
A2,A152,A0,600,2,1.93,1,174,427.42857142857144
A2,A19,A0,227,2,3.64,327,349,428.14285714285717
A2,A3,A1,75,2,1.17,2,0,310.7142857142857
A0,A6,A0,150,4,2.45,1,258,426.14285714285717
A1,A73,A0,113,2,1.85,1,0,427.57142857142856
A2,A7,A0,300,2,0.1,1,0,248.85714285714286
A2,A19,A1,90,5,0.05,1,0,269.42857142857144
A1,A9,A1,40,1,,1,0,
A2,A33,A1,110,1,0.25,1,0,369.7142857142857
A2,A3,A1,70,2,1.48,1,188,402.0
A0,A0,A0,175,2,0.05,1,0,264.7142857142857
A0,A12,A1,45,4,0.64,4,281,430.0
A2,A7,A1,75,1,2.07,3,0,393.0
A0,A72,A0,151,5,0.63,1,27,420.42857142857144
A2,A45,A0,150,1,2.0,1,0,431.0
A0,A6,A1,54,1,0.04,2,0,333.0
A1,A54,A0,125,1,0.31,1,0,282.14285714285717
A1,A76,A0,80,1,8.69,2,300,430.7142857142857
A2,A84,A0,149,4,0.14,1,203,427.0
A0,A21,A1,69,2,0.47,2,125,411.14285714285717
A2,A10,A0,398,2,,4,243,
A0,A0,A0,170,2,2.99,1,78,431.42857142857144
A0,A5,A1,59,1,0.05,1,0,248.57142857142858
A2,A35,A0,150,3,0.07,1,0,301.2857142857143
A2,A3,A1,45,1,3.85,2,195,430.85714285714283
A2,A2,A1,50,180,,1,90,
A1,A34,A1,80,2,0.08,1,0,329.85714285714283
A2,A17,A0,190,2,0.05,1,0,285.7142857142857
A2,A17,A0,235,2,1.47,1,40,419.2857142857143
A2,A74,A1,2800,1,,1,89,
A2,A36,A1,54,1,0.91,2,14,430.85714285714283
A0,A12,A0,110,2,7.7,1,19,431.14285714285717
A2,A19,A0,244,2,0.7,327,258,426.0
A0,A6,A1,49,4,0.1,1,0,353.0
A2,A48,A0,275,30,5.0,1,253,430.0
A1,A211,A1,195,1,0.35,2,160,428.7142857142857
A0,A5,A0,130,2,5.36,1,262,431.0
A0,A5,A0,72,31,0.91,1,164,428.85714285714283
A2,A50,A0,194,1,,3,89,
A0,A95,A1,100,1,2.27,1,131,427.7142857142857
A0,A42,A1,95,30,0.22,11,231,413.42857142857144
A0,A40,A1,94,2,,2,0,
A0,A5,A1,38,30,0.21,10,365,414.57142857142856
A0,A42,A1,65,1,5.72,2,11,430.0
A2,A23,A0,159,30,,1,333,
A0,A39,A1,89,1,0.22,6,365,424.85714285714283
A1,A37,A1,49,1,1.33,1,345,426.85714285714283
A2,A3,A1,45,1,0.05,1,0,265.14285714285717
A0,A5,A0,70,2,0.02,1,0,228.14285714285714
A1,A28,A0,198,7,0.18,7,365,428.2857142857143
A1,A20,A1,55,90,0.32,1,365,316.2857142857143
A0,A29,A1,41,3,0.06,1,0,284.85714285714283
A0,A21,A1,60,3,0.16,1,0,353.2857142857143
A2,A23,A0,280,4,,1,0,
A2,A48,A0,189,365,0.19,1,362,362.85714285714283
A2,A2,A1,60,3,0.31,1,0,404.0
A2,A10,A0,153,1,0.27,17,216,430.42857142857144
A2,A23,A1,210,1,0.22,1,0,410.85714285714283
A2,A45,A0,155,4,0.22,1,0,427.57142857142856
A0,A104,A0,67,1,0.03,1,0,270.85714285714283
A2,A36,A1,50,3,,1,41,
A1,A52,A1,60,2,0.13,1,0,333.57142857142856
A2,A8,A0,161,30,4.22,5,204,429.57142857142856
A1,A75,A0,150,1,7.38,4,80,430.85714285714283
A0,A6,A1,45,1,3.63,2,327,431.57142857142856
A2,A74,A1,159,1,,20,359,
A2,A7,A1,60,1,,1,0,
A0,A0,A1,125,2,0.27,1,54,389.42857142857144
A1,A73,A0,115,5,0.04,1,0,335.42857142857144
A1,A73,A1,79,2,3.95,2,37,431.14285714285717
A2,A3,A2,65,1,0.16,1,365,404.85714285714283
A2,A8,A1,100,7,0.04,1,0,221.57142857142858
A0,A0,A0,175,2,0.37,1,364,427.7142857142857
A2,A45,A1,122,9,0.32,3,160,395.7142857142857
A0,A0,A1,80,15,1.86,1,8,419.14285714285717
A1,A27,A1,75,10,0.27,4,197,419.7142857142857
A1,A9,A1,45,2,1.0,1,133,431.85714285714283
A0,A12,A0,400,1,0.82,1,362,422.85714285714283
A2,A17,A0,150,3,0.13,1,0,404.85714285714283
A0,A12,A0,115,3,,1,0,
A0,A5,A0,75,2,0.66,1,0,430.14285714285717
A0,A0,A1,98,13,0.56,1,145,422.85714285714283
A0,A49,A0,125,2,4.43,1,28,431.0
A1,A20,A1,49,1,0.16,2,0,406.0
A2,A3,A1,50,5,0.07,1,0,371.0
A0,A162,A0,90,7,0.83,1,71,428.57142857142856
,A10,A0,169,18,0.57,1,98,431.2857142857143
A2,A125,A1,55,4,0.08,1,0,379.57142857142856
A1,A9,A1,34,30,,23,324,
A1,A28,A1,60,2,1.14,3,76,431.14285714285717
A2,A2,A1,55,1,0.95,2,91,430.0
A2,A3,A1,75,2,1.0,1,22,429.7142857142857
A2,A36,A1,51,5,1.12,1,17,430.7142857142857
A4,A65,A1,37,2,1.71,6,320,431.14285714285717
A0,A12,A0,129,3,3.96,3,81,430.2857142857143
A2,A11,A0,300,5,0.46,1,0,398.2857142857143
A0,A5,A1,40,5,0.23,1,289,425.85714285714283
A0,A72,A0,300,2,0.22,1,0,291.0
A2,A80,A0,349,30,,232,310,
A1,A52,A0,69,4,,1,2,
,A107,A0,220,30,,1,180,
A2,A10,A1,749,2,0.15,12,365,300.7142857142857
A2,A85,A0,85,3,0.18,1,0,380.57142857142856
A0,A5,A1,70,1,4.7,1,142,429.85714285714283
A2,A45,A0,127,2,0.62,1,0,415.85714285714283
A2,A45,A0,175,2,0.08,1,0,300.57142857142856
A2,A32,A1,170,1,,1,0,
A2,A8,A1,149,2,0.3,2,0,365.57142857142856
A2,A10,A0,200,1,,1,0,
A2,A10,A0,650,3,,1,0,
A0,A51,A0,125,20,,1,4,
A0,A67,A0,158,3,1.53,1,204,430.2857142857143
A0,A5,A1,125,1,0.45,1,5,422.85714285714283
A2,A13,A0,170,7,0.17,1,0,353.0
A2,A35,A1,79,1,0.07,3,0,274.0
A2,A23,A0,149,2,1.47,1,155,429.57142857142856
A0,A40,A0,275,3,0.07,1,0,285.7142857142857
A0,A119,A0,65,1,7.31,1,308,431.7142857142857
A0,A0,A1,90,1,,1,0,
A2,A36,A1,35,1,1.11,1,2,428.57142857142856
A2,A48,A2,65,4,,1,0,
A4,A137,A0,299,3,0.82,1,245,432.0
A0,A5,A0,100,5,0.17,3,262,399.7142857142857
A2,A23,A1,105,1,3.76,2,0,422.2857142857143
A2,A7,A0,275,1,,1,0,
A0,A5,A0,300,5,0.42,1,4,421.85714285714283
A1,A28,A1,48,4,0.79,2,168,426.14285714285717
A2,A74,A1,91,1,1.09,1,0,430.85714285714283
A0,A40,A1,66,3,1.03,2,87,424.85714285714283
A1,A109,A1,750,1,,2,0,
A0,A12,A0,85,3,0.64,1,0,424.57142857142856
A0,A12,A1,85,3,1.56,3,49,431.7142857142857
A2,A2,A1,60,15,0.03,3,159,309.57142857142856
A1,A20,A0,115,2,0.18,1,0,379.0
A2,A36,A0,79,2,0.16,1,0,255.0
A0,A5,A1,75,3,4.18,1,71,431.57142857142856
A2,A3,A0,110,7,,1,0,
A2,A113,A1,85,1,8.45,1,104,431.14285714285717
A2,A23,A0,175,1,0.02,1,347,182.28571428571428
A2,A36,A1,66,1,2.63,1,64,429.42857142857144
A2,A45,A1,99,2,,1,146,
A0,A6,A0,90,5,0.44,1,0,421.2857142857143
A0,A5,A1,40,7,,1,0,
A2,A8,A0,140,12,0.02,2,164,231.14285714285714
A2,A2,A1,35,30,0.04,1,0,331.0
A2,A41,A1,60,1,0.05,1,0,346.2857142857143
A0,A5,A1,60,60,0.79,1,189,383.42857142857144
A1,A34,A1,425,1,0.58,2,0,361.42857142857144
A2,A19,A0,470,2,1.88,327,272,426.85714285714283
A0,A6,A1,50,2,0.71,2,7,423.14285714285717
A0,A12,A1,50,1,,1,0,
A0,A0,A0,150,4,0.62,1,80,428.0
A3,A15,A0,250,3,1.41,1,339,431.0
A2,A10,A0,385,30,,65,364,
A0,A67,A1,300,2,0.06,3,0,284.14285714285717
A2,A74,A0,350,3,,1,0,
A0,A24,A1,45,1,0.81,8,0,417.85714285714283
A2,A13,A0,175,1,,1,0,
A2,A3,A0,100,4,,1,0,
A0,A119,A0,60,3,0.13,1,0,303.14285714285717
A0,A5,A0,160,1,1.49,2,68,422.85714285714283
A2,A3,A0,225,3,,2,170,
A0,A0,A0,180,3,,1,0,
A2,A13,A0,180,1,0.03,1,0,268.42857142857144
A1,A100,A0,50,27,,1,0,
A3,A57,A0,200,1,4.76,3,326,430.0
A0,A21,A0,480,1,1.3,4,63,428.2857142857143
A0,A114,A1,110,1,,1,0,
A2,A36,A0,164,1,0.23,1,0,308.2857142857143
A2,A36,A1,47,2,,1,0,
A0,A42,A0,160,4,0.26,1,0,321.0
A2,A19,A1,256,2,3.75,327,329,429.42857142857144
A2,A45,A0,195,30,0.56,13,138,424.42857142857144
A2,A8,A0,300,2,,1,0,
A0,A72,A0,150,3,0.17,1,0,276.57142857142856
A0,A12,A0,78,5,0.11,1,0,386.85714285714283
A2,A48,A0,450,3,1.0,1,263,431.0
A2,A50,A1,101,2,2.97,2,116,431.0
A0,A21,A1,105,1,2.43,5,349,430.0
A0,A0,A0,531,1,2.71,3,353,429.85714285714283
A0,A24,A1,39,3,,2,179,
A0,A5,A0,300,2,0.3,1,0,405.14285714285717
A2,A13,A1,48,30,0.18,10,341,422.2857142857143
A2,A23,A0,170,3,,1,188,
A2,A102,A1,100,30,,3,327,
A0,A21,A1,60,3,0.1,1,0,365.85714285714283
A0,A5,A0,250,30,,3,196,
A2,A3,A1,40,8,4.05,6,54,430.7142857142857
,A0,A1,138,1,4.59,2,81,431.85714285714283
A0,A21,A1,45,4,0.21,2,88,393.57142857142856
A2,A3,A1,70,4,0.45,1,0,423.7142857142857
A2,A111,A0,150,90,,1,0,
A0,A6,A1,70,2,,1,255,
A2,A48,A0,67,1,0.02,1,0,229.42857142857142
A2,A45,A1,100,2,0.46,1,0,353.0
A0,A51,A1,54,10,0.19,1,0,222.57142857142858
A0,A5,A0,163,2,1.08,1,255,427.85714285714283
A2,A23,A0,195,30,,23,364,
A2,A11,A1,92,5,,1,0,
A1,A166,A0,150,2,1.5,7,10,429.7142857142857
A2,A85,A0,210,1,,1,365,
A2,A13,A0,200,5,0.12,1,0,333.57142857142856
A3,A107,A2,28,1,1.15,8,365,425.14285714285717
A0,A6,A1,70,1,2.54,2,179,430.42857142857144
A1,A75,A0,250,1,,3,22,
A1,A1,A1,70,3,1.16,1,282,391.2857142857143
A2,A13,A1,82,2,7.29,3,288,430.85714285714283
A2,A17,A0,190,1,2.76,1,236,429.7142857142857
A2,A10,A0,124,2,0.42,1,0,378.42857142857144
A2,A48,A0,400,1,,1,0,
A2,A10,A0,699,3,0.3,49,204,417.85714285714283
A3,A112,A0,75,1,,1,0,
A0,A5,A0,200,1,0.3,1,0,391.7142857142857
A4,A192,A0,109,5,,1,46,
A2,A36,A0,199,2,1.4,2,230,429.7142857142857
A0,A55,A0,160,2,1.27,1,341,428.85714285714283
A0,A119,A1,57,3,0.27,2,83,396.14285714285717
A2,A50,A0,189,2,4.09,2,30,431.7142857142857
A0,A0,A1,50,4,2.53,4,8,429.42857142857144
,A3,A1,69,1,0.29,11,365,386.42857142857144
A2,A3,A1,49,2,1.68,1,26,402.14285714285717
A2,A23,A0,185,30,0.08,91,0,400.57142857142856
A0,A51,A1,70,7,0.03,1,0,292.14285714285717
A2,A7,A1,80,14,,1,0,
A2,A23,A0,500,1,4.0,2,2,431.7142857142857
A2,A8,A0,250,5,0.03,1,0,290.14285714285717
A1,A116,A0,100,6,0.22,1,0,423.57142857142856
A2,A8,A0,120,3,1.82,1,0,431.7142857142857
A0,A40,A1,47,2,0.26,1,0,318.0
A2,A23,A1,95,1,0.66,2,0,335.42857142857144
A2,A3,A0,150,2,0.05,1,0,248.85714285714286
A0,A101,A1,80,2,1.35,1,353,428.85714285714283
A2,A8,A0,185,1,0.77,1,11,422.85714285714283
A2,A14,A0,325,30,0.16,1,0,220.28571428571428
A0,A119,A0,99,30,0.36,1,320,419.7142857142857
A2,A45,A0,210,1,0.05,1,0,352.42857142857144
A2,A36,A0,160,2,1.49,1,0,429.85714285714283
A2,A8,A0,225,1,2.0,1,344,430.2857142857143
,A6,A0,65,2,2.27,1,194,428.0
A4,A178,A2,30,4,0.77,7,68,426.7142857142857
A0,A104,A0,99,1,2.39,1,350,431.85714285714283
A2,A7,A0,99,30,0.38,8,52,415.0
A0,A5,A1,50,3,0.69,2,0,377.7142857142857
A2,A10,A1,425,1,0.16,11,180,405.14285714285717
A2,A13,A0,330,4,3.85,1,325,431.7142857142857
A0,A42,A0,135,3,0.4,1,211,426.7142857142857
A2,A102,A0,142,30,0.15,91,342,415.2857142857143
A1,A28,A0,90,30,0.3,15,281,430.85714285714283
A0,A38,A1,48,30,,25,337,
A0,A5,A2,29,8,0.89,4,53,413.14285714285717
A2,A23,A0,202,30,0.77,96,327,426.57142857142856
A0,A0,A0,180,2,1.87,1,23,428.7142857142857
A0,A51,A0,55,2,0.16,1,0,335.0
A2,A23,A1,79,1,0.03,1,0,261.85714285714283
A2,A23,A0,399,2,2.11,1,212,430.0
A0,A12,A1,44,3,4.0,2,0,417.57142857142856
A2,A10,A0,115,30,0.31,14,203,422.2857142857143
A2,A45,A1,88,1,2.34,1,34,430.7142857142857
A0,A38,A0,97,3,,1,0,
A3,A115,A1,70,3,,1,365,
A2,A13,A0,244,30,0.19,232,218,409.42857142857144
A0,A38,A0,175,1,,1,0,
A0,A6,A1,50,1,,1,0,
A0,A0,A1,35,1,0.06,1,0,232.85714285714286
A1,A77,A0,75,6,0.18,1,0,408.57142857142856
A2,A74,A0,249,1,5.0,2,125,431.0
A0,A5,A0,120,2,0.06,1,0,286.85714285714283
A2,A2,A0,130,6,0.08,1,0,177.28571428571428
A0,A29,A1,25,4,0.06,1,0,280.2857142857143
A0,A0,A1,92,1,3.4,2,16,431.0
A0,A5,A0,100,1,3.86,1,13,430.0
A2,A7,A0,150,1,0.03,1,0,272.7142857142857
A0,A5,A0,140,3,0.2,1,0,234.14285714285714
A2,A35,A0,175,2,1.78,1,64,431.0
A0,A62,A0,250,2,0.27,1,0,352.85714285714283
A0,A5,A1,55,5,0.3,1,297,405.42857142857144
A2,A7,A0,416,4,2.17,1,244,427.85714285714283
A2,A33,A0,287,1,2.67,1,324,431.14285714285717
A1,A37,A0,150,2,7.24,1,97,431.2857142857143
A2,A10,A0,200,2,1.48,1,0,419.2857142857143
A2,A7,A0,145,2,1.55,1,2,427.85714285714283
A0,A26,A0,185,2,4.59,1,281,429.57142857142856
A2,A50,A1,72,2,0.11,1,0,287.57142857142856
A0,A21,A0,200,1,2.0,1,316,428.42857142857144
A2,A3,A1,55,3,4.69,1,11,431.14285714285717
A2,A45,A0,91,2,0.06,1,0,299.0
A2,A8,A1,125,4,3.56,1,52,431.7142857142857
A2,A85,A1,227,1,,2,365,
A1,A77,A0,115,7,0.18,1,0,390.2857142857143
A0,A5,A0,100,3,,1,28,
A2,A2,A0,150,1,2.41,1,139,429.14285714285717
A0,A5,A0,92,1,6.59,3,21,431.0
A2,A23,A0,211,3,4.0,1,56,430.57142857142856
A0,A0,A1,100,2,0.61,1,34,430.7142857142857
A0,A4,A1,65,1,0.46,1,0,321.85714285714283
A0,A12,A1,80,5,0.72,1,312,370.0
A2,A3,A1,85,2,1.93,3,78,427.0
A2,A11,A1,159,1,0.22,8,0,415.7142857142857
A2,A3,A0,140,15,,1,0,
A1,A20,A2,79,2,0.09,1,0,381.85714285714283
A2,A74,A0,213,1,1.0,1,336,432.0
A1,A28,A1,50,1,1.64,4,2,427.57142857142856
A2,A8,A0,149,3,,1,0,
A0,A42,A1,90,30,0.66,11,314,393.2857142857143
A2,A45,A0,135,1,2.83,1,19,429.14285714285717
A1,A59,A1,175,1,0.11,1,87,335.85714285714283
A0,A26,A0,130,3,2.23,1,132,430.14285714285717
A0,A63,A1,95,3,0.76,3,86,431.0
A0,A6,A1,84,1,0.94,1,31,427.0
A2,A10,A0,175,7,0.34,1,0,379.85714285714283
A0,A0,A0,200,4,1.24,1,50,429.2857142857143
A0,A12,A0,130,4,0.56,1,353,427.85714285714283
A2,A50,A0,300,10,2.04,1,239,429.57142857142856
A0,A40,A1,135,2,1.6,4,0,405.0
A0,A26,A1,70,1,,1,0,
A0,A5,A1,68,30,0.39,1,87,339.7142857142857
A0,A38,A0,400,2,2.05,1,300,429.85714285714283
,A52,A0,79,3,0.11,1,0,405.14285714285717
A1,A100,A2,40,2,2.4,5,230,426.2857142857143
A0,A0,A1,80,4,0.36,2,36,403.57142857142856
A0,A0,A0,105,180,0.25,1,1,348.14285714285717
A0,A0,A1,60,2,0.1,1,0,345.2857142857143
A0,A0,A0,214,3,1.94,1,32,431.0
A2,A19,A0,325,30,,232,304,
A1,A73,A0,70,2,2.29,1,3,426.14285714285717
A2,A14,A0,158,2,1.34,1,2,429.85714285714283
A0,A26,A0,170,3,0.81,1,0,386.0
A2,A2,A1,55,3,2.53,1,66,429.85714285714283
A2,A14,A1,71,14,,2,63,
A0,A38,A1,79,7,0.02,1,0,238.57142857142858
A0,A12,A1,60,7,,1,0,
A2,A80,A1,170,5,0.56,1,6,422.0
A2,A10,A0,200,7,,1,0,
A2,A125,A1,73,2,0.03,1,0,308.42857142857144
,A6,A0,70,3,0.67,2,206,431.57142857142856
A2,A23,A2,85,1,6.21,9,337,430.57142857142856
A0,A5,A0,97,2,3.0,2,340,430.42857142857144
A0,A6,A2,85,1,,1,0,
A0,A101,A1,125,2,2.78,1,310,429.85714285714283
A2,A33,A1,80,2,0.54,3,362,429.42857142857144
A0,A40,A0,140,5,0.02,1,0,231.42857142857142
A2,A3,A1,140,1,2.0,3,336,431.0
A1,A30,A2,24,1,1.52,8,346,422.7142857142857
A1,A77,A0,99,3,0.58,2,301,429.85714285714283
A1,A9,A1,47,45,,10,330,
A0,A21,A0,122,2,4.44,2,211,430.85714285714283
A1,A73,A1,80,30,0.62,1,92,431.0
A2,A2,A1,28,2,0.78,1,0,355.2857142857143
A0,A0,A0,150,2,6.0,1,137,431.7142857142857
A2,A80,A1,100,1,0.72,1,0,342.57142857142856
A1,A9,A1,55,1,2.18,1,5,431.2857142857143
A2,A8,A1,150,3,1.0,1,209,430.85714285714283
A1,A20,A1,65,2,0.78,1,44,431.57142857142856
A0,A78,A1,39,2,0.98,3,101,405.2857142857143
A2,A48,A0,187,29,,96,323,
A2,A23,A2,130,1,,1,0,
A2,A23,A0,269,3,,1,329,
A2,A7,A0,110,5,0.28,1,1,415.7142857142857
A2,A23,A0,2500,70,,3,191,
